Time_s,Layer_1_Temperature_C,Layer_2_Temperature_C,Layer_3_Temperature_C,Layer_4_Temperature_C,Layer_5_Temperature_C,Layer_6_Temperature_C,Layer_7_Temperature_C,Layer_8_Temperature_C,Layer_9_Temperature_C,Layer_10_Temperature_C
21870.13507,72.72831711,73.23976607,73.5922023,73.74976121,73.82080901,73.86634595,73.90578738,73.94390438,73.98172486,73.97351951
21891.74587,72.7137253,73.20630645,73.56641068,73.73628774,73.81378002,73.86156374,73.90162234,73.9398746,73.97770808,73.96905477
21913.35668,72.6991335,73.17284682,73.54061906,73.72281427,73.80675103,73.85678154,73.8974573,73.93584482,73.9736913,73.96459003
21934.96748,72.68454169,73.1393872,73.51482744,73.7093408,73.79972204,73.85199934,73.89329226,73.93181504,73.96967452,73.96012528
21956.57829,72.66994989,73.10592758,73.48903581,73.69586732,73.79269305,73.84721714,73.88912722,73.92778527,73.96565773,73.95566054
21978.18909,72.65747041,73.0750628,73.46277446,73.68088519,73.78466348,73.84200201,73.88481406,73.92371272,73.96163104,73.95136025
21999.7999,72.64864741,73.04868974,73.43569998,73.66329153,73.77490187,73.83603749,73.88024451,73.91956615,73.95758718,73.94734463
22021.41071,72.63982441,73.02231668,73.40862551,73.64569786,73.76514026,73.83007297,73.87567495,73.91541958,73.95354332,73.94332901
22043.02151,72.63100141,72.99594362,73.38155103,73.6281042,73.75537865,73.82410845,73.87110539,73.91127302,73.94949946,73.93931339
22064.63232,72.62217841,72.96957057,73.35447655,73.61051054,73.74561704,73.81814393,73.86653584,73.90712645,73.94545561,73.93529777
22086.24312,72.61335541,72.94319751,73.32740208,73.59291687,73.73585544,73.81217941,73.86196628,73.90297988,73.94141175,73.93128215
22107.85393,72.60652919,72.92177005,73.30175691,73.57334218,73.72364326,73.80462893,73.85662396,73.89851262,73.93724551,73.92706916
22129.46473,72.60066325,72.902721,73.27679912,73.55281479,73.71025256,73.79631573,73.85091001,73.89389113,73.93302042,73.92276126
22151.07554,72.59479731,72.88367195,73.25184134,73.5322874,73.69686186,73.78800254,73.84519605,73.88926964,73.92879533,73.91845336
22172.68634,72.58893137,72.8646229,73.22688355,73.51176,73.68347117,73.77968935,73.8394821,73.88464815,73.92457024,73.91414546
22194.29715,72.58306543,72.84557385,73.20192576,73.49123261,73.67008047,73.77137615,73.83376815,73.88002667,73.92034515,73.90983756
22215.90795,72.57719949,72.8265248,73.17696797,73.47070521,73.65668978,73.76306296,73.8280542,73.87540518,73.91612006,73.90552966
22237.51876,72.57133355,72.80747575,73.15201018,73.45017782,73.64329908,73.75474977,73.82234024,73.87078369,73.91189497,73.90122175
22259.12956,72.56546761,72.78842671,73.12705239,73.42965043,73.62990838,73.74643657,73.81662629,73.86616221,73.90766988,73.89691385
22280.74037,72.55960167,72.76937766,73.1020946,73.40912303,73.61651769,73.73812338,73.81091234,73.86154072,73.90344479,73.89260595
22302.35118,72.55437172,72.75462876,73.08048775,73.38848426,73.60094273,73.72747021,73.80353171,73.85594862,73.89871603,73.88787373
22323.96198,72.54958424,72.74287143,73.06121209,73.367768,73.58384821,73.71518915,73.79499159,73.84968129,73.89363688,73.88284632
22345.57279,72.54479676,72.7311141,73.04193643,73.34705174,73.5667537,73.70290809,73.78645147,73.84341395,73.88855773,73.87781891
22367.18359,72.54000927,72.71935677,73.02266078,73.32633548,73.54965918,73.69062703,73.77791135,73.83714661,73.88347858,73.87279149
22388.7944,72.53522179,72.70759945,73.00338512,73.30561922,73.53256466,73.67834597,73.76937124,73.83087927,73.87839943,73.86776408
22410.4052,72.5304343,72.69584212,72.98410946,73.28490296,73.51547015,73.66606491,73.76083112,73.82461194,73.87332028,73.86273667
22432.01601,72.52564682,72.68408479,72.96483381,73.26418671,73.49837563,73.65378385,73.752291,73.8183446,73.86824113,73.85770925
22453.62681,72.52085933,72.67232746,72.94555815,73.24347045,73.48128111,73.64150279,73.74375088,73.81207726,73.86316198,73.85268184
22475.23762,72.51607185,72.66057013,72.92628249,73.22275419,73.4641866,73.62922174,73.73521077,73.80580993,73.85808283,73.84765443
22496.84842,72.51128436,72.6488128,72.90700684,73.20203793,73.44709208,73.61694068,73.72667065,73.79954259,73.85300368,73.84262701
22518.45923,72.50649688,72.63705547,72.88773118,73.18132167,73.42999756,73.60465962,73.71813053,73.79327525,73.84792453,73.8375996
22540.07004,72.50170939,72.62529814,72.86845552,73.16060541,73.41290304,73.59237856,73.70959041,73.78700791,73.84284538,73.83257219
22561.68084,72.49692191,72.61354081,72.84917987,73.13988915,73.39580853,73.5800975,73.7010503,73.78074058,73.83776623,73.82754478
22583.29165,72.49213443,72.60178348,72.82990421,73.11917289,73.37871401,73.56781644,73.69251018,73.77447324,73.83268708,73.82251736
22604.90245,72.48734694,72.59002615,72.81062855,73.09845663,73.36161949,73.55553538,73.68397006,73.7682059,73.82760793,73.81748995
22626.51326,72.48231408,72.58010563,72.79385439,73.07887054,73.34396052,73.54184426,73.67399853,73.76085779,73.82183435,73.81180627
22648.12406,72.4769033,72.57301421,72.7809331,73.06102516,73.32543217,73.52598132,73.66182228,73.75184504,73.81499118,73.8051118
22669.73487,72.47149251,72.56592279,72.76801181,73.04317978,73.30690381,73.51011838,73.64964604,73.74283228,73.80814802,73.79841732
22691.34567,72.46608173,72.55883137,72.75509052,73.0253344,73.28837545,73.49425543,73.6374698,73.73381953,73.80130486,73.79172284
22712.95648,72.46067094,72.55173995,72.74216923,73.00748902,73.2698471,73.47839249,73.62529355,73.72480678,73.79446169,73.78502837
22734.56728,72.45526016,72.54464853,72.72924794,72.98964364,73.25131874,73.46252955,73.61311731,73.71579402,73.78761853,73.77833389
22756.17809,72.44984937,72.53755711,72.71632665,72.97179826,73.23279038,73.44666661,73.60094106,73.70678127,73.78077537,73.77163942
22777.78889,72.44443858,72.53046569,72.70340536,72.95395288,73.21426202,73.43080367,73.58876482,73.69776852,73.77393221,73.76494494
22799.3997,72.4390278,72.52337427,72.69048407,72.9361075,73.19573367,73.41494072,73.57658857,73.68875576,73.76708904,73.75825047
22821.01051,72.43361701,72.51628285,72.67756278,72.91826212,73.17720531,73.39907778,73.56441233,73.67974301,73.76024588,73.75155599
